date,time,FC1_Read_Input_Register,FC2_Read_Discrete_Value,FC3_Read_Holding_Register,FC4_Read_Coil,label,type
29-Apr-19,10:00:54,26011,51374,49946,35063,0,normal
29-Apr-19,10:00:58,26011,51374,49946,35063,0,normal
29-Apr-19,10:01:04,59000,27802,22225,24557,0,normal
29-Apr-19,10:01:06,59000,27802,22225,24557,0,normal
29-Apr-19,10:01:12,42676,55955,40403,55206,0,normal
29-Apr-19,10:01:16,42676,55955,40403,55206,0,normal
29-Apr-19,10:01:22,54059,29151,32524,23101,0,normal
29-Apr-19,10:01:26,51363,16548,21226,51322,0,normal
29-Apr-19,10:01:30,51363,16548,21226,51322,0,normal
29-Apr-19,10:01:32,51363,16548,21226,51322,0,normal
29-Apr-19,10:01:34,16475,10233,11935,5560,0,normal
29-Apr-19,10:01:46,30836,50131,8113,52280,0,normal
29-Apr-19,10:02:28,13124,40621,8553,3502,0,normal
29-Apr-19,10:02:36,6077,40457,56356,63281,0,normal
29-Apr-19,10:02:38,23042,61061,21516,23565,0,normal
29-Apr-19,10:02:48,56117,12315,55681,10421,0,normal
29-Apr-19,10:02:54,42518,12426,11701,62300,0,normal
29-Apr-19,10:03:06,51688,22818,43174,57365,0,normal
29-Apr-19,10:03:08,51688,22818,43174,57365,0,normal
29-Apr-19,10:03:18,14946,58420,42739,65372,0,normal
29-Apr-19,10:03:20,14946,58420,42739,65372,0,normal
29-Apr-19,10:03:24,14946,58420,42739,65372,0,normal
29-Apr-19,10:03:32,61221,10126,26439,55524,0,normal
29-Apr-19,10:03:34,64185,29983,3662,57815,0,normal
29-Apr-19,10:03:42,33560,37845,48298,6038,0,normal
29-Apr-19,10:03:44,33560,37845,48298,6038,0,normal
29-Apr-19,10:03:52,53688,34593,47614,28038,0,normal
29-Apr-19,10:03:56,53688,34593,47614,28038,0,normal
29-Apr-19,10:04:16,6590,48762,11130,43357,0,normal
29-Apr-19,10:04:38,4333,50414,5678,20207,0,normal
29-Apr-19,10:04:48,27849,60098,59701,57849,0,normal
29-Apr-19,10:04:54,20509,42067,12911,2212,0,normal
29-Apr-19,10:04:58,20509,42067,12911,2212,0,normal
29-Apr-19,10:05:02,41404,17958,55927,48456,0,normal
29-Apr-19,10:05:06,41404,17958,55927,48456,0,normal
29-Apr-19,10:05:10,49014,29870,5537,60333,0,normal
29-Apr-19,10:05:20,27594,24936,14990,17369,0,normal
29-Apr-19,10:05:24,27594,24936,14990,17369,0,normal
29-Apr-19,10:05:30,10418,60090,21207,27118,0,normal
29-Apr-19,10:05:40,17799,10251,49227,25259,0,normal
29-Apr-19,10:05:52,27544,40196,53777,35515,0,normal
29-Apr-19,10:05:54,27544,40196,53777,35515,0,normal
29-Apr-19,10:06:08,7904,2940,40107,58124,0,normal
29-Apr-19,10:06:10,7904,2940,40107,58124,0,normal
29-Apr-19,10:06:16,45162,2001,6176,29926,0,normal
29-Apr-19,10:06:26,2542,2865,45490,752,0,normal
29-Apr-19,10:06:42,23880,17718,31461,46510,0,normal
29-Apr-19,10:07:00,10943,24667,61893,26533,0,normal
29-Apr-19,10:07:04,32049,56067,56294,65427,0,normal
29-Apr-19,10:07:06,32049,56067,56294,65427,0,normal
29-Apr-19,10:07:10,34085,14400,47080,5458,0,normal
29-Apr-19,10:07:12,34085,14400,47080,5458,0,normal
29-Apr-19,10:07:28,1839,62257,57396,26777,0,normal
29-Apr-19,10:07:34,53727,14896,18300,1205,0,normal
29-Apr-19,10:07:42,44635,26807,59445,1862,0,normal
29-Apr-19,10:07:48,44635,26807,59445,1862,0,normal
29-Apr-19,10:07:50,14232,54795,58849,26746,0,normal
29-Apr-19,10:07:52,14232,54795,58849,26746,0,normal
29-Apr-19,10:08:02,22958,41267,46971,60526,0,normal
29-Apr-19,10:08:16,21188,24389,4754,62101,0,normal
29-Apr-19,10:08:18,21188,24389,4754,62101,0,normal
29-Apr-19,10:08:22,47600,34008,40637,24728,0,normal
29-Apr-19,10:08:24,47600,34008,40637,24728,0,normal
29-Apr-19,10:08:26,47600,34008,40637,24728,0,normal
29-Apr-19,10:08:50,10460,44898,51045,32105,0,normal
29-Apr-19,10:08:58,43480,53522,49406,49616,0,normal
29-Apr-19,10:09:02,26275,36290,46522,54463,0,normal
29-Apr-19,10:09:18,19654,15215,26378,50654,0,normal
29-Apr-19,10:09:20,19654,15215,26378,50654,0,normal
29-Apr-19,10:09:22,19654,15215,26378,50654,0,normal
29-Apr-19,10:09:26,51303,23812,48991,26158,0,normal
29-Apr-19,10:09:38,32565,53611,45915,48092,0,normal
29-Apr-19,10:09:40,32565,53611,45915,48092,0,normal
29-Apr-19,10:09:42,30309,43825,58146,28117,0,normal
29-Apr-19,10:09:50,50874,61519,65504,27755,0,normal
29-Apr-19,10:09:58,30885,23275,25485,5749,0,normal
29-Apr-19,10:10:08,36669,58672,56081,30531,0,normal
29-Apr-19,10:10:18,16468,44525,10533,61537,0,normal
29-Apr-19,10:10:26,42728,41358,10228,14296,0,normal
29-Apr-19,10:10:28,42728,41358,10228,14296,0,normal
29-Apr-19,10:10:32,14005,57595,44374,24117,0,normal
29-Apr-19,10:10:36,14005,57595,44374,24117,0,normal
29-Apr-19,10:10:44,57950,60423,49828,21650,0,normal
29-Apr-19,10:10:46,40377,16963,24520,56610,0,normal
29-Apr-19,10:10:52,40377,16963,24520,56610,0,normal
29-Apr-19,10:10:56,1542,18180,49418,50968,0,normal
29-Apr-19,10:11:10,60786,42516,25917,57772,0,normal
29-Apr-19,10:11:14,60786,42516,25917,57772,0,normal
29-Apr-19,10:11:22,31919,17187,28568,3710,0,normal
29-Apr-19,10:11:28,13435,41663,54522,59522,0,normal
29-Apr-19,10:11:40,54442,21992,49038,35806,0,normal
29-Apr-19,10:11:44,48303,39768,45424,50535,0,normal
29-Apr-19,10:11:48,48303,39768,45424,50535,0,normal
29-Apr-19,10:12:04,37775,38228,40690,63378,0,normal
29-Apr-19,10:12:16,52261,53206,6066,61260,0,normal
29-Apr-19,10:12:28,3682,62481,25231,11684,0,normal
29-Apr-19,10:12:30,3939,57794,59769,33955,0,normal
29-Apr-19,10:12:32,3939,57794,59769,33955,0,normal
29-Apr-19,10:12:38,31950,49026,33032,19406,0,normal
29-Apr-19,10:12:40,31950,49026,33032,19406,0,normal
29-Apr-19,10:12:58,24659,49045,12604,26620,0,normal
29-Apr-19,10:13:06,8475,28667,10984,30808,0,normal
29-Apr-19,10:13:18,48046,32482,48995,10612,0,normal
29-Apr-19,10:13:20,48046,32482,48995,10612,0,normal
29-Apr-19,10:13:48,16988,5473,46681,806,0,normal
29-Apr-19,10:13:54,45108,60034,26892,61710,0,normal
29-Apr-19,10:13:56,45108,60034,26892,61710,0,normal
29-Apr-19,10:14:08,60411,58946,35385,34157,0,normal
29-Apr-19,10:14:14,56550,21106,22089,12376,0,normal
29-Apr-19,10:14:18,56550,21106,22089,12376,0,normal
29-Apr-19,10:14:24,6543,15828,44719,46349,0,normal
29-Apr-19,10:14:26,6543,15828,44719,46349,0,normal
29-Apr-19,10:14:32,57833,3046,19099,41076,0,normal
29-Apr-19,10:14:36,57833,3046,19099,41076,0,normal
29-Apr-19,10:14:48,61290,33572,1005,20482,0,normal
29-Apr-19,10:15:00,64813,3248,3364,6472,0,normal
29-Apr-19,10:15:04,24133,38163,37987,42918,0,normal
29-Apr-19,10:15:24,55337,24591,34619,36332,0,normal
29-Apr-19,0:12:19,50673,39294,47351,5989,1,backdoor
29-Apr-19,0:12:22,57067,32472,42297,22041,1,backdoor
29-Apr-19,0:12:23,50673,39294,47351,5989,1,backdoor
29-Apr-19,0:12:26,57067,32472,42297,22041,1,backdoor
29-Apr-19,0:12:29,25923,10315,58341,24529,1,backdoor
29-Apr-19,0:12:40,64034,35945,64618,32019,1,backdoor
29-Apr-19,0:12:41,52212,32469,5356,8524,1,backdoor
29-Apr-19,0:12:46,42460,32828,53846,47123,0,normal
29-Apr-19,0:12:48,14929,23938,12705,15804,1,backdoor
29-Apr-19,0:12:50,42460,32828,53846,47123,1,backdoor
29-Apr-19,0:12:54,46192,16895,35570,41172,1,backdoor
29-Apr-19,0:12:58,46192,16895,35570,41172,1,backdoor
29-Apr-19,0:13:04,43372,18594,24413,33048,1,backdoor
29-Apr-19,0:13:06,27590,25718,26758,52331,1,backdoor
29-Apr-19,0:13:08,43372,18594,24413,33048,1,backdoor
29-Apr-19,0:13:10,15404,52143,40497,59862,1,backdoor
29-Apr-19,0:13:16,15404,52143,40497,59862,1,backdoor
29-Apr-19,0:13:16,49278,46710,61470,4158,1,backdoor
29-Apr-19,0:13:23,18332,10656,26195,39055,1,backdoor
29-Apr-19,0:13:24,59398,31091,28882,60732,1,backdoor
29-Apr-19,0:13:26,31998,54863,3476,41383,1,backdoor
29-Apr-19,0:13:29,59398,31091,28882,60732,1,backdoor
29-Apr-19,0:13:31,11212,34063,34332,10154,1,backdoor
29-Apr-19,0:13:34,9885,27104,47676,59786,1,backdoor
29-Apr-19,0:13:36,11212,34063,34332,10154,1,backdoor
29-Apr-19,0:13:46,62631,43340,8992,35938,1,backdoor
29-Apr-19,0:13:54,13618,34243,14368,27210,1,backdoor
29-Apr-19,0:13:54,2717,45931,15714,48298,1,backdoor
29-Apr-19,0:14:03,52433,25759,7139,54128,1,backdoor
29-Apr-19,0:14:18,41014,18615,50673,2042,1,backdoor
29-Apr-19,0:14:18,55885,57296,10204,31684,1,backdoor
29-Apr-19,0:14:20,41014,18615,50673,2042,1,backdoor
29-Apr-19,0:14:24,15743,38231,20409,35055,1,backdoor
29-Apr-19,0:14:26,15743,38231,20409,35055,1,backdoor
29-Apr-19,0:14:28,34806,51920,6816,49870,1,backdoor
29-Apr-19,0:14:34,43864,46936,45814,53646,1,backdoor
29-Apr-19,0:14:38,54225,39537,48861,18694,1,backdoor
29-Apr-19,0:14:40,54225,39537,48861,18694,1,backdoor
29-Apr-19,0:14:44,54225,39537,48861,18694,1,backdoor
29-Apr-19,0:14:46,55689,14690,54465,16796,1,backdoor
29-Apr-19,0:14:53,58933,47214,16433,37800,1,backdoor
29-Apr-19,0:14:54,43804,22105,54351,21164,1,backdoor
29-Apr-19,0:15:03,53397,56225,27437,41921,1,backdoor
29-Apr-19,0:15:10,56609,60952,25979,30774,1,backdoor
29-Apr-19,0:15:11,53611,28307,34132,45691,1,backdoor
29-Apr-19,0:15:14,56609,60952,25979,30774,1,backdoor
29-Apr-19,0:15:16,53611,28307,34132,45691,1,backdoor
29-Apr-19,0:15:23,4764,26888,53100,54399,1,backdoor
29-Apr-19,0:15:32,61224,49130,49696,29849,1,backdoor
29-Apr-19,0:15:34,22060,53791,43562,19075,1,backdoor
29-Apr-19,0:15:39,14873,57270,20195,25853,1,backdoor
29-Apr-19,0:15:44,29400,60732,51140,53096,1,backdoor
29-Apr-19,0:15:46,7951,37511,16344,61087,1,backdoor
29-Apr-19,0:15:48,7951,37511,16344,61087,1,backdoor
29-Apr-19,0:15:50,34782,3274,13599,36250,0,normal
29-Apr-19,0:16:03,29755,1111,59969,62920,1,backdoor
29-Apr-19,0:16:08,37568,9265,16929,56127,1,backdoor
29-Apr-19,0:16:12,63619,25302,64015,29476,1,backdoor
29-Apr-19,0:16:18,53293,36837,4636,22691,1,backdoor
29-Apr-19,0:16:18,5955,65288,35631,55003,1,backdoor
29-Apr-19,0:16:21,5955,65288,35631,55003,1,backdoor
29-Apr-19,0:16:22,36097,42004,35987,61906,1,backdoor
29-Apr-19,0:16:23,5955,65288,35631,55003,1,backdoor
29-Apr-19,0:16:26,14795,26767,63142,16509,1,backdoor
29-Apr-19,0:16:33,13868,45480,14201,47856,1,backdoor
29-Apr-19,0:16:36,32258,1311,44907,58706,1,backdoor
29-Apr-19,0:16:38,6204,15418,3796,17076,1,backdoor
29-Apr-19,0:16:39,6204,15418,3796,17076,1,backdoor
29-Apr-19,0:16:46,19209,41472,17476,336,1,backdoor
29-Apr-19,0:16:54,37403,39155,22189,17892,1,backdoor
29-Apr-19,0:17:03,52874,5391,42355,34828,1,backdoor
29-Apr-19,0:17:09,39559,24689,10209,41047,1,backdoor
29-Apr-19,0:17:18,44145,63147,22662,19827,1,backdoor
29-Apr-19,0:17:20,44145,63147,22662,19827,1,backdoor
29-Apr-19,0:17:24,44145,63147,22662,19827,1,backdoor
29-Apr-19,0:17:26,36514,61273,18582,37016,1,backdoor
29-Apr-19,0:17:30,53570,19230,26367,48966,1,backdoor
29-Apr-19,10:15:26,35756,45099,60413,51180,0,normal
29-Apr-19,10:15:36,17421,40571,64281,55544,0,normal
29-Apr-19,10:15:42,60355,51528,34659,63961,0,normal
29-Apr-19,10:15:46,60355,51528,34659,63961,0,normal
29-Apr-19,10:15:48,60355,51528,34659,63961,0,normal
29-Apr-19,10:15:54,52582,33221,14518,57960,0,normal
29-Apr-19,10:16:02,25127,50456,28777,44124,0,normal
29-Apr-19,10:16:12,42607,32115,65067,8408,0,normal
29-Apr-19,10:16:22,17370,42029,12036,17627,0,normal
29-Apr-19,10:16:26,17370,42029,12036,17627,0,normal
29-Apr-19,10:16:32,38598,30818,21215,10361,0,normal
29-Apr-19,10:16:54,21255,28510,47740,13990,0,normal
29-Apr-19,10:17:30,55403,11021,37878,63220,0,normal
29-Apr-19,10:17:32,55403,11021,37878,63220,0,normal
29-Apr-19,10:17:36,37169,54221,38870,18394,0,normal
29-Apr-19,10:17:42,40052,1478,3849,16539,0,normal
29-Apr-19,10:17:50,24247,31261,48705,38976,0,normal
29-Apr-19,10:17:54,24247,31261,48705,38976,0,normal
29-Apr-19,10:18:04,186,50498,16240,15401,0,normal
29-Apr-19,10:18:06,18303,57553,12819,20014,0,normal
29-Apr-19,10:18:10,18303,57553,12819,20014,0,normal
29-Apr-19,10:18:20,19491,1096,49841,24280,0,normal
29-Apr-19,10:18:26,20697,44656,34630,13697,0,normal
29-Apr-19,10:18:28,20697,44656,34630,13697,0,normal
29-Apr-19,10:18:34,43267,44249,4607,63750,0,normal
29-Apr-19,10:18:48,37943,1217,60583,5023,0,normal
29-Apr-19,10:18:54,1868,28336,44684,46867,0,normal
29-Apr-19,10:19:02,51105,16717,62129,62787,0,normal
29-Apr-19,10:19:14,44619,32383,16671,53184,0,normal
29-Apr-19,10:19:16,44619,32383,16671,53184,0,normal
29-Apr-19,10:19:28,4324,53384,62044,53616,0,normal
29-Apr-19,10:19:30,4324,53384,62044,53616,0,normal
29-Apr-19,10:19:32,4324,53384,62044,53616,0,normal
29-Apr-19,10:19:38,11981,25787,38617,47964,0,normal
29-Apr-19,10:19:52,5328,8296,54786,11595,0,normal
29-Apr-19,10:19:54,5328,8296,54786,11595,0,normal
29-Apr-19,10:20:26,53900,27990,21476,24862,0,normal
29-Apr-19,10:20:28,53900,27990,21476,24862,0,normal
29-Apr-19,10:20:32,55682,25805,51674,20260,0,normal
29-Apr-19,10:20:42,47966,6428,19469,54268,0,normal
29-Apr-19,10:20:48,44395,42206,5573,59335,0,normal
29-Apr-19,10:20:50,44395,42206,5573,59335,0,normal
29-Apr-19,10:20:56,38760,59329,41110,2933,0,normal
29-Apr-19,10:21:20,32746,24172,65499,58314,0,normal
29-Apr-19,10:21:50,38266,56777,20805,56436,0,normal
29-Apr-19,10:21:54,38266,56777,20805,56436,0,normal
29-Apr-19,10:21:58,55359,50979,3815,16533,0,normal
29-Apr-19,10:22:06,65294,41176,38209,14521,0,normal
29-Apr-19,10:22:08,65294,41176,38209,14521,0,normal
29-Apr-19,10:22:14,47612,11806,5606,28279,0,normal
29-Apr-19,10:22:48,50389,29872,3649,32011,0,normal
29-Apr-19,10:22:50,50389,29872,3649,32011,0,normal
29-Apr-19,10:22:52,50389,29872,3649,32011,0,normal
29-Apr-19,10:22:56,6380,35124,13036,42702,0,normal
29-Apr-19,10:23:20,64096,58804,63955,37166,0,normal
29-Apr-19,10:23:22,64096,58804,63955,37166,0,normal
29-Apr-19,10:23:40,61542,39466,731,23939,0,normal
29-Apr-19,10:23:52,19682,16859,31102,64252,0,normal
29-Apr-19,10:23:56,19682,16859,31102,64252,0,normal
29-Apr-19,10:24:12,48834,13879,33231,45099,0,normal
29-Apr-19,10:24:16,22043,3033,35190,24646,0,normal
29-Apr-19,10:24:22,64186,14092,51739,53261,0,normal
29-Apr-19,10:24:30,15281,5723,569,55267,0,normal
29-Apr-19,10:24:38,35565,62858,54609,21915,0,normal
29-Apr-19,10:24:40,35565,62858,54609,21915,0,normal
29-Apr-19,10:24:56,30669,64432,55328,63310,0,normal
29-Apr-19,10:25:04,1719,9922,58381,17530,0,normal
29-Apr-19,10:25:06,1719,9922,58381,17530,0,normal
29-Apr-19,10:25:28,14223,31964,47966,50457,0,normal
29-Apr-19,10:25:44,49624,50390,31827,39612,0,normal
29-Apr-19,10:25:50,28631,54948,58865,27252,0,normal
29-Apr-19,10:25:54,28631,54948,58865,27252,0,normal
29-Apr-19,10:26:00,8596,33975,65507,34568,0,normal
29-Apr-19,10:26:06,40490,53958,27974,52023,0,normal
29-Apr-19,10:26:12,40490,53958,27974,52023,0,normal
29-Apr-19,10:26:32,28327,369,4870,6859,0,normal
29-Apr-19,10:26:36,28327,369,4870,6859,0,normal
29-Apr-19,3:39:54,22941,5588,41225,24058,0,normal
29-Apr-19,3:40:02,63820,42921,37363,50213,0,normal
29-Apr-19,3:40:04,63820,42921,37363,50213,0,normal
29-Apr-19,3:40:06,37284,12849,24312,20701,0,normal
29-Apr-19,3:40:07,46512,54621,56811,21474,0,normal
29-Apr-19,3:40:08,37284,12849,24312,20701,0,normal
29-Apr-19,3:40:14,39769,23243,49104,35013,0,normal
29-Apr-19,3:40:14,4000,33766,34789,62337,0,normal
29-Apr-19,3:40:18,4000,33766,34789,62337,0,normal
29-Apr-19,3:40:22,17871,62915,4534,9187,0,normal
29-Apr-19,3:40:28,17871,62915,4534,9187,0,normal
29-Apr-19,3:40:32,18150,39611,62056,44996,0,normal
29-Apr-19,3:40:32,35831,55770,15217,34187,0,normal
29-Apr-19,3:40:34,39024,18481,30885,25911,0,normal
29-Apr-19,3:40:38,49230,14627,19677,33880,0,normal
29-Apr-19,3:40:42,49230,14627,19677,33880,0,normal
29-Apr-19,3:40:44,2174,21483,43797,47228,0,normal
29-Apr-19,3:40:46,2174,21483,43797,47228,0,normal
29-Apr-19,3:40:47,3907,1321,23711,48401,0,normal
29-Apr-19,3:40:48,22804,49574,19378,48763,0,normal
29-Apr-19,3:40:52,3907,1321,23711,48401,0,normal
29-Apr-19,3:40:56,33826,29944,19877,54322,0,normal
29-Apr-19,3:40:57,33826,29944,19877,54322,0,normal
29-Apr-19,3:41:00,14099,24614,48035,3368,0,normal
29-Apr-19,3:41:02,45920,15472,25893,32560,0,normal
29-Apr-19,3:41:06,45920,15472,25893,32560,0,normal
29-Apr-19,3:41:16,1697,19535,25755,59724,0,normal
29-Apr-19,3:41:20,39332,5033,53340,36113,0,normal
29-Apr-19,3:41:22,563,20217,56642,61960,0,normal
29-Apr-19,3:41:26,563,20217,56642,61960,0,normal
29-Apr-19,3:41:27,49940,42075,21303,52057,0,normal
29-Apr-19,3:41:30,61949,55749,13091,5102,0,normal
29-Apr-19,3:41:40,7674,48439,37217,63295,0,normal
29-Apr-19,3:41:41,34014,22015,6261,53839,0,normal
29-Apr-19,3:41:48,11631,37761,26947,31826,0,normal
29-Apr-19,3:41:52,48154,18330,54110,20529,0,normal
29-Apr-19,3:41:54,13932,50679,43811,42659,0,normal
29-Apr-19,3:41:58,41376,63491,27213,49227,0,normal
29-Apr-19,3:42:04,41376,63491,27213,49227,0,normal
29-Apr-19,3:42:08,42670,33923,15038,1148,0,normal
29-Apr-19,3:42:17,17658,58831,3870,10025,0,normal
29-Apr-19,3:42:24,32559,2592,50865,10543,0,normal
29-Apr-19,3:42:26,32559,2592,50865,10543,0,normal
29-Apr-19,3:42:27,20241,9361,5426,48830,0,normal
29-Apr-19,3:42:32,20241,9361,5426,48830,0,normal
29-Apr-19,3:42:37,8871,65267,27791,23003,0,normal
29-Apr-19,3:42:41,36622,41024,25916,24869,0,normal
29-Apr-19,3:42:42,12145,59200,50575,41975,0,normal
29-Apr-19,3:42:46,36622,41024,25916,24869,0,normal
29-Apr-19,3:42:47,17309,8972,27764,22994,0,normal
29-Apr-19,3:42:52,17309,8972,27764,22994,0,normal
29-Apr-19,3:42:56,7642,53969,22247,41850,0,normal
29-Apr-19,3:42:59,7642,53969,22247,41850,0,normal
29-Apr-19,3:43:01,24116,8094,57853,54253,0,normal
29-Apr-19,3:43:02,23396,31792,18278,43991,0,normal
29-Apr-19,3:43:06,23396,31792,18278,43991,0,normal
29-Apr-19,3:43:07,47171,15043,31119,18477,0,normal
29-Apr-19,3:43:12,22049,24463,19309,24123,0,normal
29-Apr-19,3:43:16,32575,22123,19761,57875,0,normal
29-Apr-19,3:43:20,28616,22219,31670,22860,0,normal
29-Apr-19,3:43:26,5685,13439,35880,42117,0,normal
29-Apr-19,3:43:32,2906,50903,15581,26736,0,normal
29-Apr-19,3:43:41,19148,41470,14678,64611,0,normal
29-Apr-19,3:43:47,61132,15142,54510,38461,0,normal
29-Apr-19,3:43:52,61132,15142,54510,38461,0,normal
29-Apr-19,3:43:52,6985,24963,6351,26878,0,normal
29-Apr-19,3:43:54,13787,20416,61679,39034,0,normal
29-Apr-19,3:44:00,55472,61224,46224,50667,0,normal
29-Apr-19,3:44:04,55472,61224,46224,50667,0,normal
29-Apr-19,3:44:08,1574,40613,55735,49968,0,normal
29-Apr-19,3:44:09,37091,36182,9802,18219,0,normal
29-Apr-19,3:44:16,59965,35604,11402,7631,0,normal
29-Apr-19,3:44:21,54794,46465,47655,36307,0,normal
29-Apr-19,3:44:32,29238,3294,51975,7087,0,normal
29-Apr-19,3:44:36,4116,3846,64733,25697,0,normal
29-Apr-19,3:44:51,57862,69,15545,19966,0,normal
29-Apr-19,3:45:00,33322,64499,11650,39748,0,normal
29-Apr-19,3:45:02,60202,80,23067,21789,0,normal
29-Apr-19,3:45:04,65007,14076,55868,6645,0,normal
29-Apr-19,10:26:40,62554,49872,1656,18433,0,normal
29-Apr-19,10:26:50,5636,38554,19654,12757,0,normal
29-Apr-19,10:26:54,49204,1808,38986,29007,0,normal
29-Apr-19,10:27:04,31325,61652,39440,8415,0,normal
29-Apr-19,10:27:08,31325,61652,39440,8415,0,normal
29-Apr-19,10:27:18,34103,43570,7173,18728,0,normal
29-Apr-19,10:27:20,34103,43570,7173,18728,0,normal
29-Apr-19,10:27:30,4785,10013,16351,5734,0,normal
29-Apr-19,10:27:42,43149,18996,20553,38740,0,normal
29-Apr-19,10:27:46,43149,18996,20553,38740,0,normal
29-Apr-19,10:27:50,30516,47268,10968,32284,0,normal
29-Apr-19,10:27:54,30516,47268,10968,32284,0,normal
29-Apr-19,10:28:06,50679,57779,57483,30215,0,normal
29-Apr-19,10:28:08,50679,57779,57483,30215,0,normal
29-Apr-19,10:28:10,50679,57779,57483,30215,0,normal
29-Apr-19,10:28:14,3326,25671,37094,38233,0,normal
29-Apr-19,10:28:24,64103,14967,33942,4059,0,normal
29-Apr-19,10:28:30,28752,13427,26409,23000,0,normal
29-Apr-19,10:28:34,28752,13427,26409,23000,0,normal
29-Apr-19,10:28:38,28824,30376,42633,20747,0,normal
29-Apr-19,10:28:40,28824,30376,42633,20747,0,normal
29-Apr-19,10:28:44,28824,30376,42633,20747,0,normal
29-Apr-19,10:28:54,45240,39599,16210,38744,0,normal
29-Apr-19,10:28:56,45240,39599,16210,38744,0,normal
29-Apr-19,10:29:10,58321,61966,13168,13319,0,normal
29-Apr-19,10:29:26,28008,23486,62266,2089,0,normal
29-Apr-19,10:29:38,27429,62359,23179,45267,0,normal
29-Apr-19,10:29:48,49821,49174,28613,26231,0,normal
29-Apr-19,10:29:58,42860,12267,7842,39923,0,normal
29-Apr-19,10:30:08,19760,38739,20119,61935,0,normal
29-Apr-19,10:30:20,17101,6137,14893,8920,0,normal
29-Apr-19,10:30:26,38762,8974,58441,8746,0,normal
29-Apr-19,10:30:28,38762,8974,58441,8746,0,normal
29-Apr-19,10:30:30,52599,27906,49451,25070,0,normal
29-Apr-19,10:30:36,52599,27906,49451,25070,0,normal
29-Apr-19,10:30:38,14159,23120,14984,3358,0,normal
29-Apr-19,10:31:08,39401,30575,50109,10273,0,normal
29-Apr-19,10:31:16,17020,12713,9256,42334,0,normal
29-Apr-19,10:31:18,27433,54465,23887,17721,0,normal
29-Apr-19,10:31:26,1994,61433,24635,10392,0,normal
29-Apr-19,10:31:42,15670,17932,17461,39773,0,normal
29-Apr-19,10:31:46,15670,17932,17461,39773,0,normal
29-Apr-19,10:31:54,21000,6581,2203,18814,0,normal
29-Apr-19,10:32:00,42210,52243,31792,12322,0,normal
29-Apr-19,10:32:04,42210,52243,31792,12322,0,normal
29-Apr-19,10:32:12,36642,50119,54465,34307,0,normal
29-Apr-19,10:32:14,28036,30731,53065,28468,0,normal
29-Apr-19,10:32:18,28036,30731,53065,28468,0,normal
29-Apr-19,10:32:22,5994,40559,25358,52829,0,normal
29-Apr-19,10:32:24,5994,40559,25358,52829,0,normal
29-Apr-19,10:32:38,57010,43187,13034,45403,0,normal
29-Apr-19,10:32:40,57010,43187,13034,45403,0,normal
29-Apr-19,10:32:44,57010,43187,13034,45403,0,normal
29-Apr-19,10:32:52,35891,11869,19336,9898,0,normal
29-Apr-19,10:32:54,1641,61463,47709,55593,0,normal
29-Apr-19,10:33:08,17503,25192,28955,39720,0,normal
29-Apr-19,10:33:16,59289,11637,26323,30307,0,normal
29-Apr-19,10:33:24,43091,59816,16885,57243,0,normal
29-Apr-19,10:33:26,3468,24542,9964,7212,0,normal
29-Apr-19,10:33:36,10558,17799,1951,4861,0,normal
29-Apr-19,10:33:42,28887,51621,63521,60129,0,normal
29-Apr-19,10:33:46,28887,51621,63521,60129,0,normal
29-Apr-19,10:34:00,20114,3681,58245,51210,0,normal
29-Apr-19,10:34:26,14319,16102,15162,17987,0,normal
29-Apr-19,10:34:28,14319,16102,15162,17987,0,normal
29-Apr-19,10:34:30,38399,65036,21350,11971,0,normal
29-Apr-19,10:34:50,15262,49061,49929,57665,0,normal
29-Apr-19,10:34:56,22665,1380,36480,33593,0,normal
29-Apr-19,10:35:10,16487,8884,26164,62850,0,normal
29-Apr-19,10:35:16,16487,8884,26164,62850,0,normal
